RMSD,Area,ED,Energy,SS,ResidueLength,PairNumber
5,5329.74,4430.23,519500,13,79,342
4,3812.06,476.274,-1053.3,1,36,35
5,10410.6,28503,-1297.57,57,194,1521
4,3289,675.629,288.39,7,31,53
2,4751.83,4297.99,-1484.99,20,79,317
2,10986,38127.8,-3185.3,31,205,1751
3,4208.01,2294,-403.41,15,63,184
5,7809.41,14433,104.91,37,127,802
0,5665.06,3594,-3126,11,88,228
3,13740.8,142199,314.858,273,308,6057
4,3787.08,458.89,708.82,17,54,28
3,12016.8,52113.2,16469.3,120,224,2192
1,5720.27,12712.4,-1969.8,20,103,883
1,10731.1,41677,-3621.91,143,227,2059
5,9279.57,22387.6,1337.3,57,143,1203
4,3676.69,445.799,-655.75,3,36,35
2,10119.2,34608.5,-2057.14,23,208,1691
4,4205.46,2720.07,-654.06,19,65,202
0,10981.1,67583,-5248,45,270,3146
0,9468.11,6943,-4057,68,165,400
3,7167.85,9219.41,-1399.65,11,95,543
4,3675.84,566.094,-698.32,5,43,52
0,35031.2,839199,-16112,533,713,24012
2,6144.1,8000,-2769.4,4,106,549
3,13348.6,140351,73.7607,205,308,6057
1,11270.7,69620.6,-5138.83,190,247,3373
0,8016.16,5070,-3040,10,131,293
0,8633.41,25455,-3809,27,166,1410
2,11922.2,56822.9,-2111.99,22,209,2967
2,22828,516187,-12087.6,329,540,18067
4,4911.18,2075.66,-460.89,9,75,165
5,4428.91,2335.23,-1282.8,33,63,184
2,7495.62,9485.88,-1043.48,14,123,621
0,12139,62968,-6787,85,272,2828
5,8346.32,20511.7,505.21,45,143,1203
3,15300,156850,1382.7,98,310,6737
2,5627.63,7621.09,-1204.29,102,104,457
2,18748.2,145798,74196400,321,449,5537
0,15482.6,181109,-8215,105,334,7577
1,5303.37,3345.97,-1968.2,21,70,205
4,6745.62,7435.47,462.24,25,109,432
0,5287.01,2139,-1648,8,66,116
3,6547.48,3436.24,1358.2,30,101,206
4,4773.02,1583.22,-886.32,5,70,131
4,7829.75,9628.22,345705,37,123,621
0,5537.97,4912,-2938,6,91,343
3,10005,25858.6,19815.7,152,174,1415
4,10972.7,77681.9,11210.9,40,252,3882
0,10901.7,81601.5,-4096.82,208,209,3705
2,8585.39,12042.1,-1907.97,60,128,693
1,11584.8,68794.6,-2890.52,45,247,3373
4,13659.3,47191,-1018.04,180,273,2061
5,3797.97,453.966,-871.92,4,36,35
0,9889.82,36237.8,-4399.26,24,196,1869
4,10031.8,40276,-463.515,133,207,1995
5,3382.01,690.98,111.92,5,31,53
4,3793.74,2113.9,-1598.6,17,63,184
5,21237.2,275719,107245000,287,420,9137
3,4279.18,2027.14,-695.294,74,63,166
2,23499.7,517435,-7052.53,113,540,18067
5,3633.04,691.307,-111.41,5,31,53
3,8430.45,11978.2,-1502.95,64,128,693
3,12801.3,60589.9,1438040,27,247,2754
3,6421.53,5235.21,-1078.59,14,99,321
3,7178.79,8076.62,-2923,11,117,427
0,8162.41,10459,-3456,12,114,549
0,13927.6,85304,-5407,57,273,3456
3,4250.58,1012.06,-1308.3,22,66,101
1,3863.89,1224.43,-407.99,9,55,88
0,6726,7718.24,-3591.7,13,117,427
0,14734.9,138679,-8991,46,346,5743
2,6666.21,5352.75,-954.763,50,79,292
4,3354.2,714.35,491.91,5,31,53
5,5023.69,932.882,-816.971,28,62,76
2,13686.3,87838,2059.46,51,291,3799
3,4511.05,1679.31,-404.88,3,61,134
0,4383.92,4147,-388,9,64,266
4,4174.02,2651.12,-294.9,28,65,202
5,6705.08,2361.52,-37.812,6,76,165
5,15805,159583,2344.8,102,310,6737
4,7444.42,9880.25,3995.17,211,118,621
4,5867.27,13384.4,-1345.9,20,103,883
0,8885.11,16214,-2412,20,107,656
3,4725.02,2258.35,-1259.3,12,71,188
4,4803.53,2241.52,-985.45,11,71,188
2,12807.4,56618,21780900,170,209,2967
2,15479,100836,-2921.25,41,281,3974
2,4690.93,4194.68,-1685.89,22,79,317
2,14300.9,136406,-2675.94,191,279,5626
0,7016.19,21339,-4025,11,137,1405
0,13825.5,77429,-7440,120,255,3298
3,6755.56,13504.4,-557.883,181,96,804
5,6441.15,5623.18,-706.21,78,86,367
2,14430.2,90643.1,-3677.58,213,254,3973
5,3643.7,453.013,-890.55,1,36,35
5,6289.17,4014.16,-446.48,22,100,294
5,3344.81,662.874,143.21,4,31,53
2,3531.29,2145.4,-730.409,179,54,165
0,13196.9,102202,-6058,82,329,4345
3,10744.4,38839.5,144835,47,193,2118
4,6531.58,1840.73,-1191.83,69,84,136
5,5182.12,3183.31,-822.56,36,65,202
5,4685.69,2796.62,-889.93,15,65,202
3,4103.59,715.238,-431.31,16,58,43
3,8778.08,13539.3,535885,109,148,729
0,33257.2,610321,-15472,65,619,15174
4,9257.84,20491.4,-2177.2,160,163,1162
2,3655.3,391.661,983.31,7,54,28
2,5821.73,7684.12,-1840.03,103,104,457
5,6920.48,8797.63,-1467.05,25,98,582
1,23021,515251,295177,321,540,18067
4,3771.68,579.609,-283.64,14,43,52
2,5618.11,1512.92,-1385.07,42,71,103
5,5793.37,2522.83,-589.75,14,65,202
4,5608.08,2577.95,-93.05,7,81,169
5,7404.94,17122.1,-2181.2,16,125,1014
0,15914.8,106208,-8473,7,237,2329
5,4420.22,6003.19,327.17,20,67,481
5,8990.22,13709.9,-1120.89,106,148,729
0,8826.09,28460,-4927,21,183,1522
0,29793.1,553405,-20168,110,654,16421
0,8240.49,20802,-4778,32,175,1171
0,35140.2,1009740,-19156,155,791,24692
3,11888.8,36041.5,-2202.38,202,225,1755
5,3661.25,463.776,-642.41,3,36,35
1,5128.15,3141.64,-2597.8,4,65,202
4,15093.7,192841,-3076.05,53,286,7322
4,22974.7,282693,-183.28,317,468,9276
3,7400.93,14743,14031.9,74,134,970
4,4736.25,1994.17,-1032.05,9,66,166
3,11615.5,54328,-1633.2,48,220,2461
4,5220.62,2384.84,-231.69,22,75,165
2,8958.15,12297.2,76814.4,69,128,693
0,13598.6,45565,-6352,54,263,2060
3,7844.43,13495.7,192.571,115,170,771
2,21409.7,349281,-1494.76,263,440,10967
5,12338.4,62526.2,520.962,308,233,2897
5,3683.96,436.126,-561.29,3,36,35
5,9900.63,24878.6,9077450,132,172,1412
5,12388.4,60775,725392,245,237,2672
1,5904.73,6985.42,-2839.4,22,92,485
1,5482.57,4053.96,-943.29,12,85,267
2,7664.01,9176.05,-1087.04,20,138,554
4,8902.29,12474.2,-2521.88,95,136,619
5,5714.84,3829.11,-222.45,13,82,289
1,4548.93,1043.37,-254.09,28,62,102
4,4120.74,678.866,-183.61,10,58,43
4,5203.84,3236.46,-871.472,14,71,249
0,9126.3,24327,-1205,79,175,1360
4,6508.41,5867.49,-261.63,17,105,371
5,4566.73,2401.83,-754.01,4,61,184
0,12851.4,80768,-7079,136,334,3803
2,20708,151661,6575680,309,449,5537
1,5204.86,3674.68,-613.32,19,82,289
2,11960.9,73927.6,15391.4,31,249,3630
0,6871.35,14924,-3772,43,112,799
3,7078.14,5254.65,-1029.05,191,107,346
3,4326.36,693.903,-183.53,17,58,43
5,3842.61,578.198,-641.1,15,43,52
1,3797.65,639.749,-432.38,24,50,42
3,7063.87,14141.1,-2380.28,96,120,809
0,9251.13,36102,-2644,35,167,1989
0,7028.2,8862,-1397,27,135,584
3,8545.66,14511.3,-1645.03,94,140,845
5,3884.79,422.217,1006.2,5,54,28
0,12682,38214,-7171,19,162,890
2,13509.3,69333.2,71312100,56,247,3373
2,4070.48,2192.91,6029.45,183,54,165
4,7680.12,14965.9,656.147,103,140,845
2,11079.4,73612.8,-5115.55,23,249,3630
4,9270.48,20529,-1344.6,95,145,1156
1,11348.4,68798.3,-1405.88,195,247,3373
0,6302.56,10074.2,-1510.94,11,98,651
5,8696.1,10058.8,-2218.95,104,149,549
2,4463.7,2196.65,-1390.2,12,71,188
0,6938.7,6583,-3054,28,134,430
4,9969.87,42890.6,553.573,31,197,2257
4,22440.7,411732,528684,62,473,14125
5,4499.59,2623.79,-1225.6,23,65,202
0,9520.58,35222,-5901,96,184,1810
1,5863.94,4865.13,-989.235,18,85,343
1,3871.14,2149.74,-1144.16,51,54,165
3,5190.39,3223.93,482648,158,71,249
2,20649.6,164105,-6638.17,340,449,5537
4,9985.46,40709.4,187.565,113,207,1995
0,5355.99,2673,-2585,5,85,186
3,4917.32,2097.05,-814.2,3,75,165
2,11542.5,36002.9,-5188.04,131,234,1581
3,6533.35,1749.28,-180.9,11,84,136
2,4631.7,1079.04,-566.1,26,62,102
5,6935.33,4579.13,-2180.1,18,110,294
0,18152.1,205001,-6708,61,408,8084
5,15619.5,158350,3803.2,104,310,6737
5,15623,158578,2873.4,115,310,6737
3,9999.79,24544.3,-674.958,38,177,1313
1,4477.39,974.253,-1419,14,66,101
4,8490.77,9015.03,1343.5,39,144,553
1,3985.71,1563.39,-855.83,9,61,134
5,6852.99,7756.3,-864.333,56,90,405
3,4345.21,697.564,141.05,16,58,43
5,3981.79,6186.96,-114.03,33,68,481
0,11896.6,57950,-5010,101,209,2602
5,4224.51,637.449,-552.26,17,58,43
0,6314.28,8367.77,-1760.04,219,98,520
4,3591.67,546.536,-494.41,16,43,52
4,5824.11,7514.77,-1253.71,78,93,545
3,12455.7,70136.3,5731740,163,262,3211
1,5688.66,5146.01,-1511.12,20,85,343
3,9825.9,30042.3,-1135.31,225,171,1747
0,13214.5,78461,-7165,41,283,3462
4,10538.2,43272.1,-1967.67,27,197,2257
0,17875.5,246721,-9404,286,422,8995
1,11254.6,68879.1,-4606.37,200,247,3373
5,6694.07,21711.9,-168.653,93,128,1255
3,6247.06,1874.91,1571.16,71,84,136
5,15464.8,193473,-4885.96,42,286,7322
0,7355.22,11978,-2116,35,128,769
0,9698.23,37502,-4882,57,204,1935
3,22885.1,266756,-6835.18,301,540,8870
4,21824.8,407577,-8409.86,60,473,14125
4,6521.4,6977.9,-1335.41,79,118,426
3,6401.68,3980.33,-673.38,12,100,294
1,6074.03,1843.84,-1241.72,39,71,103
4,16708.9,143336,2414.05,302,362,5847
5,9369.8,12548.2,1205.6,30,152,693
1,7631.72,9458.17,-3111.06,197,135,587
3,10659.4,18021.1,-2048.38,156,172,973
2,6173.11,4143.27,-1455.14,7,88,318
1,6494.86,5090.97,-2730,18,109,317
1,5127.44,2807.98,26880.5,111,77,244
4,5097.38,3790.48,-786.564,13,75,292
1,5678.14,4616.48,-1675.8,15,98,294
3,8983.84,10560.2,171052,19,139,587
0,8149.53,25143,-4452,25,169,1361
3,11256.4,37331.3,-5308.69,194,225,1755
5,8165.53,9005.02,692.35,34,130,515
0,6102.98,10115,-2406,16,110,649
1,3985.87,1559.51,-835.65,9,61,134
3,4163.43,2265.17,-1176.5,21,63,184
2,4345.27,6276.68,-90.533,32,68,481
2,21286.1,408375,-922.224,64,473,14125
4,14495.8,145377,-378.036,204,308,6057
0,5702.15,8722,-1378,11,94,581
5,3371.25,700.661,232.71,3,31,53
5,11683.3,79021.2,-6323.96,50,272,3539
2,9062.49,9582.82,14483600,185,135,587
3,14658.5,87763.9,-6121.49,94,301,3369
1,3875.95,1195.71,-926.11,9,55,88
3,15507.8,156419,1180.1,100,310,6737
0,13434.1,75057,-7018,202,310,3463
2,6295,8169.47,-3702,5,106,549
0,20226.9,213976,-10369,87,458,7466
2,6268.63,8387.79,-1607,11,100,551
5,3685.4,442.093,-535.81,1,36,35
1,6883.34,7944.03,-2672.3,11,117,427
2,4672.95,1072.16,-1086.9,22,66,101
0,19426.5,274472,-9066,76,391,8730
2,8395.13,10645.4,-1602.46,144,139,587
5,11766.2,38026.1,1094.63,42,219,1875
0,11496.8,22004,-5297,116,204,1070
4,11305.5,39496.9,133.816,147,193,2118
4,7525.12,26680.6,974775,17,156,1521
0,14390.5,180746,-7489,84,372,6863
5,12865.5,94460.5,-3326.17,195,273,4429
5,8741.64,27765.9,-1926.49,20,156,1521
3,10606.5,37249.6,575.726,34,205,1751
4,23920.9,281358,646525,304,468,9276
1,11731.5,69659,-4809.47,47,247,3373
3,11027.9,45385.9,-880.93,116,197,2257
0,6293.43,9485,-3055,30,132,623
4,9780.21,39825.5,746401,206,159,2181
4,4914.99,2606.51,-878.97,29,63,184
5,3602.25,563.144,-151.91,16,43,52
4,5876.76,1106.11,-1617.9,6,57,76
4,4898.84,2276.39,-1454.1,11,71,188
2,15095,99936.8,-3305.26,39,281,3974
5,4527.87,2082.14,653.5,18,75,165
5,6790.5,6333.59,-919.658,83,95,372
0,11880.2,63118,-5779,64,237,2901
5,12575.1,36356.5,-2253.78,14,225,1755
1,5900.46,4772,-853.663,25,85,343
0,6823.43,11999,-1374,43,106,688
3,3394.63,682.781,-397.88,6,31,53
4,4692.02,1078.32,-861.43,20,66,101
2,6666.28,13262.9,-1099.04,74,96,804
4,12697.2,57065.8,-931.77,45,220,2461
1,14916.7,102392,-4157.84,38,283,3965
0,13224.7,59283,-7792,175,285,2542
0,5709.06,9599,-1562,25,120,623
1,6097.48,1534.09,-859.974,35,71,103
4,6142.28,4038.69,-459.54,12,100,294
3,9040.86,12228.6,26996.2,11,117,519
3,22461.6,163341,-3808.66,308,449,5537
0,6056.49,7861,-2359,20,102,517
5,23546.9,284485,-2025.14,311,468,9276
0,16865.3,135626,-7250,58,300,3064
4,4235.98,6182.94,-30.59,6,68,481
2,4857.62,3793.96,-1647.02,24,79,317
3,14770.9,79313.8,10950.6,67,320,3466
4,4573.3,2021.7,12886500,114,66,166
0,16960.4,158532,-10176,79,400,6294
0,13661.9,110790,-7599,47,302,4526
1,8126.19,12862,-1835.86,15,132,806
0,8520,13865.6,696.992,278,170,771
5,3984.77,2373.43,-1172.9,16,63,184
4,6625.8,5369.94,-836.543,63,86,367
0,9829.02,38973,-5079,22,197,2051
0,24588.1,205667,-15102,107,498,6418
5,7338.78,6903.17,-1139.03,164,108,428
5,5727.79,1114.2,-1033.6,7,57,76
3,9727.42,30552.1,-497.566,221,171,1747
4,4194.04,6036.51,225.86,26,68,481
3,8796.32,12095.4,373.243,128,136,619
0,10046.8,55584,-4588,19,181,2385
3,8285.68,11978.8,-1274.32,64,128,693
4,10775.2,32291.4,-4368.83,132,203,1580
3,4444.9,2184.65,-1190.7,12,71,188
3,4478.39,2643.53,-668.7,25,65,202
3,4842.01,1137.78,-551.22,21,62,102
4,13879.4,67826.3,-3325.8,118,224,2192
1,14763.1,102217,-4205.24,43,283,3965
3,3367.7,694.331,112.32,2,31,53
1,6472.58,1943.56,-932.195,32,71,103
0,10648.7,53396,-5518,43,210,2383
3,6213.17,7565.73,-1179.92,80,93,545
3,8549.11,14508,-1363.86,102,140,845
5,16392.9,176798,4397560,257,367,7087
5,3580.59,679.948,206.81,4,31,53
2,7923.57,33741.7,-2796.97,19,148,1919
1,5100.91,3044.96,-2570.8,4,65,202
5,10406.8,23635.6,1561.34,108,182,1212
4,6656.68,7392.17,-522.958,16,93,545
4,8771.18,11126.6,158737,129,156,654
3,5758.95,7819.57,-1476,13,99,583
0,14061.9,141314,-4882,47,316,5745
3,5903.71,4007.79,-348.79,14,100,294
4,6922.31,6987.67,-1254.9,19,118,426
0,12823.3,28831,-4290,25,208,1313
4,10717,47142.6,397121,66,190,2118
0,15379.6,129045,-6456,65,335,4818
5,4569.09,2332.39,-632.26,3,61,184
1,3966.41,1563,-386.38,11,61,134
2,10312.3,35611.6,-4250.71,119,208,1691
0,6573.69,7530.17,-1317.73,67,90,405
4,15112.5,162351,17703.4,49,287,6171
2,4598.75,6357.14,-606.75,18,68,481
1,8071.09,13995.3,-3249.73,34,170,771
3,11877.3,69636.2,-2342.42,196,247,3373
4,4322.37,1668.27,-376.87,12,61,134
5,4390.71,6782.33,134.52,22,68,481
3,13468.8,141507,95.7745,174,308,6057
1,5879.16,4330.2,-1705.4,17,90,317
3,17599.6,161204,-3882.49,243,352,6744
2,6118.41,5148.88,-521.42,8,105,371
0,20594.5,234763,-11250,86,468,8473
1,6894.85,7813.55,-2739.3,10,117,427
2,4437.09,1080.38,-618.71,28,62,102
0,17447.6,113186,-12061,106,440,4637
2,7340.33,9289.35,8.41658,15,138,554
4,9187.39,26794.5,-1872.67,99,158,1403
2,5294.18,3477.88,-777.554,136,51,132
3,8627.78,14754,-1438.72,18,140,845
3,6657.31,10353.5,-1733.26,23,109,689
3,5532.22,3305.93,-594.12,156,71,249
5,4825.05,2344.18,-828.74,2,61,184
3,4303.41,2615.97,-690.48,31,65,202
5,12560.4,60014.8,-290.373,190,223,2822
5,3696.22,463.026,-751.41,3,36,35
4,9428.36,13624.8,-962.067,106,148,729
3,9794.16,41357.8,-2171.24,225,159,2181
1,8429.74,15698,-3230.9,30,141,932
1,3802.99,647.156,-600.96,24,50,42
5,5165.16,4267.58,-617.031,23,72,340
5,4348.84,2798.35,-1422.8,17,65,202
4,3447.42,714.33,452.62,7,31,53
0,15257.9,127483,-10062,46,326,5417
3,12242.1,71698.9,-5648.19,191,262,3211
0,15286,163537,-7323,65,331,6405
0,8425.42,15149,-4270,123,166,850
5,10534.7,27672.7,-195.872,65,194,1521
5,3299.42,645.593,373.2,4,31,53
0,8045.43,7298,-2565,185,136,458
4,3702.9,439.908,-822.48,2,36,35
5,4762.16,535.075,144.46,22,65,35
2,5609.78,7002.95,-555.076,17,95,549
2,3860.23,2043.39,-1843.4,4,63,184
0,14741.2,84575,-8999,70,332,3545
0,7434.62,17098.7,2857.42,121,150,978
0,8292.36,19094,-3691,58,162,1206
3,13236.3,61528.8,-1560.84,24,247,2754
4,9907.5,14487.2,-15.9469,87,143,771
5,3368.48,672.582,225.24,6,31,53
4,20220.6,414472,-10163.8,95,467,14125
5,8630.42,4687.46,-1644.7,96,131,271
4,3471.68,723.823,160.18,5,31,53
5,6225.98,1122.7,-2095.1,7,57,76
3,6548.21,7248.81,1036.5,26,109,432
5,6980.38,7018.15,95248900000,51,90,405
2,15150,102383,-3669.87,43,283,3965
5,4358.94,1201.77,-1167.2,11,59,101
1,6217.07,7772.14,-2123.4,24,102,517
5,13255.6,60740.1,522.741,203,214,2600
0,11972.9,38705.3,-4528.45,193,198,1521
3,4462.06,2681.56,-1054.9,10,65,202
5,3778.63,441.845,-933.89,3,36,35
0,8524.9,18113,-3508,9,127,888
5,8853.66,9396.09,961.136,234,154,557
3,6500.62,5126.52,-756.958,100,96,347
0,10285.8,19381,-3283,74,124,622
0,11738.8,55357,-7532,163,231,2327
2,9239.47,20192.4,-3294.87,80,163,1162
5,5663.88,2565.52,902.91,8,81,169
4,9833.88,45234.6,792.474,226,159,2181
2,5096.46,2110.36,-475.77,11,75,165
3,8799.73,28842.4,-3163.56,25,156,1364
0,14231.2,87504.9,-6981.97,220,296,3464
1,7686.51,13271,-2939.5,2,125,694
3,9603.56,30504.8,-1787.57,34,171,1747
4,22605.1,410715,-2343.95,63,473,14125
5,16243.8,91426.3,6066.5,84,289,3710
3,5686.79,3964.88,-1744.83,120,85,269
3,15398,60046.8,-1803.05,134,215,2188
0,6933.31,4436,-1684,20,101,186
3,13412.5,46970.3,548.199,188,273,2061
1,6189.19,4284.6,-943.41,16,106,318
5,4586.6,2343.62,-861.46,5,61,184
4,6636.34,9716.41,2150.25,19,104,652
0,14427.1,57684,-6588,47,302,2537
2,6309.34,3478.25,883.74,19,101,206
4,4926.04,2179.33,-1132.7,6,75,165
2,6098.03,7996.91,-3538.2,10,106,549
5,10073.4,20284.9,-1526.17,211,157,1113
1,3915.95,1523.99,-1199.5,6,56,114
0,7107.36,13767.8,-3858.4,21,118,762
2,12065.9,48795.4,-3030.81,167,262,2394
5,6772.78,9685.37,736.82,17,115,547
3,15456.7,59759.2,-1451.24,137,215,2188
2,6095.56,8129.98,-2766.8,11,106,549
0,8806.48,19341,-4829,39,163,979
2,3639.82,1950.97,-428.812,5,43,161
0,9551.54,24249,-3618,53,165,1209
0,11122.7,61048,-6282,12,214,2325
0,15345.2,125831,-9607,36,336,5220
5,3639.44,346.15,1187.8,11,54,28
3,9783.58,29200.3,-2352.51,90,166,1414
2,11743.8,69250.4,-2067.64,47,247,3373
1,5726.35,4307.35,-1315.8,17,90,317
2,15842.3,135918,14937000,160,279,5626
4,5820.25,7124.17,-567.05,71,93,545
2,5066.07,3643.75,-811.016,123,85,269
3,5727.82,4333.84,-817.101,21,88,292
4,12808,55884.8,-781.28,47,220,2461
0,15228.2,150313,-7045,64,318,6060
5,4395.92,6220.83,10.54,18,67,481
2,4588.24,2760,-1086.7,13,65,202
5,4649.05,4825.49,31102,22,61,365
3,6340.38,4810.17,-1436.56,51,79,292
0,11628.3,85672,-4267,16,235,3217
1,11016.2,41716,-2606.15,159,227,2059
1,5773.2,5287.1,-1414.8,17,99,372
5,8970.22,11087.7,-2539.98,105,156,654
2,14483.6,136650,-2577.85,191,279,5626
0,11676.8,56515,-5334,160,251,2539
5,3785.45,403.513,1338.3,11,54,28
0,13373.7,78356.1,-8060.19,306,320,3466
2,10670.8,37693.8,-1850.29,29,205,1751
1,5650.83,4574.81,-1192.9,15,98,294
2,4147.38,1905.19,-622.092,199,63,166
2,4949.2,2725.75,29404.2,27,77,244
5,10018.1,52757.4,40744,111,224,2192
5,3692.77,447.607,-901.65,3,36,35
4,16410.1,155712,3840.65,226,359,6068
4,4861.2,1595.79,-1140,6,70,131
5,9604.72,11044.4,-2720.41,248,154,557
5,4242.92,2841.72,-1006.6,40,65,202
3,8291.22,14669.9,-622.105,19,140,845
1,3935.68,2042.54,-1873.1,3,63,184
3,3840.3,2141.09,-460.851,6,43,161
3,11860.5,32081.5,-1788.83,162,203,1580
0,3936.3,2750.49,-1645.3,6,59,243
5,10286.4,33484.6,239.874,225,171,1747
0,15265.3,74487,-5292,45,313,3212
1,6879.1,7812.92,-3115.3,11,117,427
2,12973.6,41007.3,-1005.71,115,234,1581
5,13338.6,81430.3,1056.64,67,272,3539
3,19731.8,251716,-1184.34,298,540,8870
5,9213.08,18204.6,225882000,201,133,890
2,7873.68,9504.08,-2456.96,200,130,490
5,11809.3,60703.9,98.1969,196,214,2600
4,3585.13,557.574,-550.08,5,43,52
0,17072.6,226416,-14333,230,429,8483
0,16752.7,117406,-9155,66,332,4632
4,7096.5,7106.81,58.039,30,109,432
1,3847.36,1215.23,-707.87,9,55,88
5,3707.32,466.968,-781.76,2,36,35
2,7755.53,33114.1,594.202,97,148,1919
2,8237.86,9611.71,-2824.82,203,130,490
5,7882.92,8247.12,-1617.38,60,109,486
3,4141.05,6397.05,-162.31,15,68,481
2,5769.91,7669.3,-696.606,102,104,457
0,13361.8,108334,-7988,161,319,4624
5,8913.96,12277.9,-137.13,31,152,693
4,13325.9,41605.7,15332.8,48,278,1938
2,7241.11,34112.7,-2859.02,80,148,1919
3,7626.26,14235.1,44.906,19,127,802
4,10598.1,39800.8,-1272.78,26,193,2118
0,20812.9,263204,-13170,351,556,8611
3,13309.7,42583.7,20248.8,58,278,1938
0,8990.25,31478,-3793,33,179,1638
5,5452.88,2712.95,-361.77,13,65,202
5,3915.87,6020.22,-105.25,32,68,481
4,9766.26,19313,-793.372,32,157,1113
5,12442.4,29458.2,-3862.83,51,214,1469
3,3703.35,2150.99,-410.542,4,43,161
5,5788.98,7995.31,-1600.5,32,99,583
1,4428.69,976.822,-1349.7,14,66,101
4,9275.98,25912.3,-3376.97,41,174,1415
1,4022.74,2176.59,117846,179,54,165
4,4352.67,6300.39,222.8,36,68,481
5,3550.48,688.616,183.79,7,31,53
4,24606.1,258737,140000,283,540,8870
3,13523.4,90940.7,-1770.21,211,254,3885
2,8485.01,18218.1,-5023.2,15,146,891
2,14973.2,135802,6236750,199,279,5626
1,6917.34,4492.75,-1836.3,11,110,294
2,4115.69,2703.11,-1189.7,10,65,202
2,13664.7,90982.8,-2590.14,221,254,3973
0,21641.2,515106,-12234,334,540,18067
3,6421.68,3446.13,164.08,22,101,206
0,14401.3,133781,-5512,51,291,5842
3,4402.26,1031.52,-694.04,28,62,102
3,6446.19,5281.94,-640.259,66,96,347
4,5727.93,7135.37,1709.96,52,93,545
1,4871.36,1982.62,-56.722,20,75,165
1,6374.22,8158.15,-1650.8,15,108,549
3,4168.32,2001.59,29803.1,197,63,166
2,8697.78,30322.8,-468.021,111,132,1513
3,12315.8,77688.8,1650.01,44,252,3882
0,7129.66,13621,-3598,11,131,845
2,12990.7,75372,-292.327,177,262,3211
5,4380.9,2913.52,-356.27,26,65,202
3,15927.9,217520,725.135,55,336,8195
2,4167.89,6268.97,-590.56,21,68,481
4,3696.4,552.479,-752.86,5,43,52
0,13245.3,89249,-7661,51,267,3889
1,5495.97,4052.95,-881.69,12,85,267
4,8319.88,13655.6,-790.332,271,170,771
3,6529.57,10450.7,-382.39,24,109,689
0,20427,320484,-12276,295,451,11274
4,13793.7,98380.3,13897300,227,281,4061
3,6485.48,10282.6,-1340.91,24,109,689
5,17541.4,85964.5,4032.4,71,340,3632
5,7592.01,4409.83,303211,10,101,249
5,11269.2,51221.6,4901830,144,209,2534
2,7224.32,10304.5,-1370.83,220,101,584
2,8936,10558.3,13874.8,17,139,587
5,3482.92,672.357,423.61,4,31,53
2,8848.06,10456.7,8433.44,140,139,587
3,3686.07,756.108,14.139,6,31,53
2,6568.72,11994.5,-747.229,8,105,765
4,7443.35,14427.6,-526.952,89,120,809
0,11264.1,82588.5,-4982.1,230,231,3457
5,10697.9,61948.7,147.612,189,214,2600
4,11332.7,39330.7,-1042.04,100,166,1414
3,4526.81,2775.1,-748.87,31,65,202
3,7425.65,8679.1,1325,26,130,515
4,10975.3,23004.5,2195.44,121,182,1212
3,5095.51,4456.73,17613900,20,88,292
0,13328.2,61568,-7150,4,211,1752
0,15450.4,167580,-5752,77,294,6059
3,3428.26,679.67,98.433,3,31,53
5,12005.5,53567.4,-3235.03,122,209,2534
3,4304.04,1665.74,-1109.4,6,61,134
2,6950.29,4965.39,731692,181,107,346
0,8265.77,27837,-3169,35,166,1579
0,13239.3,51962,-6367,129,272,2468
2,4607.93,1091.57,-563.91,28,62,102
3,8091.89,8688.22,1377.7,34,144,553
1,7913.34,12871.1,-1937.11,16,132,806
4,6882.23,11630.5,-1011.03,151,111,651
4,5452.3,2626.63,204.61,2,81,169
4,10398.1,37471.9,-3386.73,32,196,1997
5,3554.83,554.964,-191.28,13,43,52
3,3481.84,1325.32,-610.2,3,40,100
0,7264.29,16290,-3626,30,139,1017
4,4082.14,2543.9,-1045,12,65,202
5,8630.04,27294.6,-2330.49,133,156,1521
5,7585.72,12782.8,56631600,144,123,726
3,4681.78,1106.1,-691.14,28,62,102
5,12650,36391,-2263.06,193,225,1755
3,8631.64,16120.4,-952.161,48,160,976
5,8447.59,4948.86,-1417.47,22,131,271
5,6943.47,9716.73,1373.2,24,115,547
0,4842.05,4213.83,-1389.78,93,72,340
3,5074.67,2764.24,-438.25,9,72,205
4,4266.17,2514.74,-280.19,23,63,184
0,7516.36,17907,-2209,45,158,977
0,9495.69,19397,-3532,69,137,975
5,9774.82,29516.3,-4362.81,57,194,1521
0,12038,32889,-6870,134,235,1421
3,5981.93,5059.22,-928.79,109,96,347
0,12374.5,97867,-4862,40,272,4428
4,4971.11,1989.8,-610.33,14,75,165
5,4736.79,1824.49,53.797,9,61,116
0,13427.1,23730,-3935,28,169,1021
0,12565,58077,-6112,38,231,2606
3,7520.37,15792.7,-873.715,94,134,970
3,11355.7,38052.6,-1522.8,155,235,1818
3,3334.17,675.449,237.95,4,31,53
3,10866.6,35986.7,3367220,106,166,1111
0,9060.63,24894,-4596,4,147,1160
2,15362.5,165783,2427.02,42,320,6391
5,13861.8,96066.6,-5135.4,238,294,4249
0,10110.6,57185,-5228,19,219,2901
3,11298.6,27046.4,3949480,95,172,1412
4,4853.3,2467.98,-772.63,19,63,184
5,9063.3,10236,-302.774,250,154,557
5,10505.2,47495.1,1010.87,65,190,2118
